#Videos: id, id_parent (main video id), id_artist (from Artist table), name, video type (main/alternate/duplicate/dance), youtube link ID, views, likes, publishedon, lastupdate, dead (y means it was removed from youtube)
472,499,18,"NoNoNo","duplicate","n3XJQtJWKJM",17339579,101852,"2013-07-04","2018-11-15 17:04:02","n"
474,470,18,"Mr.Chu","dance","3ufOKeatF5g",9660377,52391,"2014-05-28","2018-11-15 17:08:02","n"
475,470,18,"Mr.Chu","duplicate","fS9xABgSk_g",16023293,124016,"2014-03-30","2018-11-15 17:18:02","n"
476,,193,"Number Nine","main","Qk52ypnGs68",56910987,306563,"2013-10-09","2018-11-15 09:36:02","n"
477,476,193,"Number Nine","alternate","rXROouXOzzo",1038489,13658,"2013-10-16","2018-11-15 17:22:02","n"
479,476,193,"Number Nine","alternate","nj2IWg5sjFc",1056290,0,"2013-10-09","2016-01-02 00:00:00","y"
482,483,193,"Sexy Love","duplicate","vb___tTA1po",8253763,77510,"2012-09-02","2018-11-15 17:26:01","n"
483,0,193,"Sexy Love","main","ShVRP09NCO4",52119828,240901,"2012-09-02","2018-11-15 09:08:02","n"
486,483,193,"Sexy Love","alternate","mjknp1nWGjY",1928223,21979,"2012-09-05","2018-11-13 11:01:07","n"
487,,16,"Miniskirt","main","q6f-LLM1H6U",66352298,251792,"2014-01-15","2018-11-15 09:22:02","n"
488,,16,"Like a Cat","main","qEYOyZVWlzs",48137638,259866,"2014-11-10","2018-11-14 11:52:02","n"
489,,16,"Short Hair","main","N5wzkQvzp4c",34779078,128490,"2014-06-18","2018-11-15 17:28:02","n"
490,487,16,"Miniskirt","dance","56hGcCt0NuU",11110139,48237,"2014-01-15","2018-11-15 17:32:01","n"
492,487,16,"Miniskirt","dance","8CP9CxY7d3E",4746193,22007,"2014-01-15","2018-11-15 17:33:07","n"
493,487,16,"Miniskirt","alternate","fuHGVS4eq3E",931064,552,"2014-01-19","2016-02-06 00:00:00","y"
495,488,16,"Like a Cat","dance","sYmuYf73UzQ",5280253,57682,"2014-11-22","2018-11-15 17:34:02","n"
496,488,16,"Like a Cat","dance","srK7Vj5p9Tg",21027497,101746,"2014-11-20","2018-11-15 17:38:01","n"
499,0,18,"NoNoNo","main","YQl5SLEYGLA",19480733,0,"2013-07-04","2016-01-21 00:00:00","y"
500,499,18,"NoNoNo","dance","lWbxwO1NNjY",13210553,0,"2013-07-10","2018-08-06 16:24:44","y"
501,,69,"Black & White","main","ntkLP26htZA",14267625,72292,"2011-01-17","2018-11-14 23:53:05","n"
503,,11,"Flash Back","main","t0IKUhydr_8",19197578,110901,"2012-06-19","2018-11-15 17:41:05","n"
504,503,11,"Flash Back","dance","IPsoes0eoU0",8997400,42346,"2012-06-29","2018-11-15 17:42:02","n"
505,0,64,"Overdose","main","MjXHE2foamc",24625146,370809,"2014-05-06","2018-11-15 19:35:56","n"
506,0,61,"Overdose","main","TI0DGvqKZTI",180476590,1685164,"2014-05-06","2018-11-15 05:28:02","n"
507,0,63,"Miracles in December","main","yVLxRXoLaas",44002580,557492,"2013-12-04","2018-11-14 08:28:01","n"
508,,61,"Growl","main","I3dezFzsNss",180889061,1562482,"2013-07-31","2018-11-15 05:10:02","n"
513,508,61,"Growl","dance","tiV4yyZF4mc",34095215,333504,"2013-08-12","2018-11-15 10:54:02","n"
515,508,61,"Growl","alternate","AUs-hBjU9w8",35647315,412235,"2013-08-20","2018-11-15 10:48:02","n"
517,0,61,"Wolf","main","gAal8xHfV0c",123576207,1194886,"2013-05-30","2018-11-15 08:41:05","n"
521,0,61,"What is Love","main","t6fPzVNIEB0",32430927,372421,"2012-01-29","2018-11-15 10:57:01","n"
522,0,61,"History","main","vdejiaoEhFc",75863145,601897,"2012-03-08","2018-11-15 08:19:44","n"
523,522,61,"History","dance","sPPGu5tnmtw",21796135,188862,"2012-03-13","2018-11-15 19:37:49","n"
524,0,61,"Mama","main","KH6ZwnqZ7Wo",71608450,770010,"2012-04-07","2018-11-15 08:33:13","n"
528,,26,"Fiction","main","ZAzWT8mRoR0",71192124,432545,"2011-05-16","2018-11-15 08:37:03","n"
531,0,18,"Hush","main","F7SFr9dJrw4",15273017,0,"2012-05-08","2016-01-22 00:00:00","y"
533,534,199,"I Need a Girl","duplicate","nWq4evFjYrU",5290652,46216,"2010-07-09","2018-11-14 22:02:08","n"
534,0,199,"I Need a Girl","main","BuuiBjL09KY",60746563,208728,"2010-07-09","2018-11-15 06:48:02","n"
535,,172,"Lucifer","main","Dww9UjJ4Dt8",98935285,590054,"2010-07-19","2018-11-15 08:59:00","n"
536,535,172,"Lucifer","dance","ovztfpWPo5M",22786915,159791,"2010-08-03","2018-11-15 19:38:01","n"
539,,60,"Every Night","main","SVgkNW2cENQ",38696429,216226,"2012-10-03","2018-11-14 16:45:08","n"
541,,60,"UP&DOWN","main","hfXZ6ydgZyo",88675950,593040,"2014-08-26","2018-11-15 09:47:25","n"
542,0,70,"Bloom","main","K64mb5KUhhs",15084591,79163,"2012-10-04","2018-11-14 07:05:38","n"
547,,153,"Lipstick","main","0Z9R57maGvc",15759012,94589,"2012-09-11","2018-11-15 17:45:05","n"
551,,142,"Bad Girl, Good Girl","main","8TeeJvcBdLA",54672141,311834,"2010-06-30","2018-11-15 09:51:05","n"
552,,142,"Hush","main","dp0F18FFCTE",47002958,324305,"2013-11-05","2018-11-14 17:08:02","n"
553,,142,"I don&#39;t need a man","main","EkSOOiMDGiY",40427355,286759,"2012-10-14","2018-11-14 16:37:04","n"
554,,142,"Good-bye Baby","main","EYKO1za5mX0",42036835,206886,"2011-07-17","2018-11-14 17:16:02","n"
555,,142,"Breath","main","wTnwjlDhAY4",35880389,163714,"2010-09-26","2018-11-13 11:14:01","n"
556,0,142,"Touch","main","aF8Fst_zonU",19007778,112591,"2012-02-19","2018-11-15 17:46:02","n"
562,,193,"Lovey-Dovey","main","_sa1GWrN6eQ",12688903,66593,"2012-01-01","2018-11-15 17:50:02","n"
563,562,193,"Lovey-Dovey","alternate","CJ0djllyqwY",26819060,129164,"2012-01-11","2018-11-15 17:52:02","n"
567,562,193,"Lovey-Dovey","alternate","whL-2sa708A",4440401,24528,"2012-01-17","2018-11-15 17:54:02","n"
568,,5,"Go Crazy!","main","uwD51VS0Uko",28485084,315296,"2014-09-09","2018-11-15 19:39:04","n"
569,,5,"A.D.T.O.Y.","main","AFnV7Y6iwrA",24095633,212980,"2013-05-11","2018-11-15 19:40:02","n"
570,,5,"Hands Up","main","KgrB2KBZws4",52886062,318970,"2011-06-20","2018-11-15 08:21:05","n"
571,568,5,"Go Crazy!","dance","ZFbXInOWXDQ",7443294,111407,"2014-09-25","2018-11-15 19:41:09","n"
573,568,5,"Go Crazy!","alternate","_Jgln2RmY-k",1895510,52259,"2014-09-14","2018-11-15 19:42:02","n"
574,,5,"I&#39;ll Be Back","main","jMdofhj9WKU",27339287,110734,"2010-10-11","2018-11-15 19:44:01","n"
575,0,5,"Again & Again","main","cUgReo37ECw",19681057,81541,"2009-04-15","2018-11-15 19:46:02","n"
576,569,5,"A.D.T.O.Y.","dance","CrMYNX30l4s",6884802,68308,"2013-05-20","2018-11-15 19:47:57","n"
577,,40,"Just One Day","main","DTcKkcyS410",102086919,1283290,"2014-04-06","2018-11-15 05:12:01","n"
578,0,40,"War of Hormone","main","XQmpVHUi-0A",164564231,1792298,"2014-10-21","2018-11-15 04:47:40","n"
579,,40,"Danger","main","bagj78IQ3l0",117128277,1357448,"2014-08-19","2018-11-15 08:42:01","n"
580,,40,"N.O.","main","mmgxPLLLyVo",62164455,830326,"2013-09-10","2018-11-15 08:52:02","n"
581,,40,"Boy in Luv","main","m8MfJg68oCs",256376438,2585672,"2014-02-11","2018-11-15 04:35:45","n"
583,579,40,"Danger","dance","vJwHIpEogEY",30336250,412225,"2014-08-24","2018-11-15 19:50:02","n"
584,0,29,"Lollipop","main","zIRW_elc-rY",80478446,383039,"2009-05-15","2018-11-15 19:52:02","n"
585,945,193,"Sugar Free","duplicate","FsjwG3FQna4",9005090,0,"2014-09-10","2016-01-02 00:00:00","y"
586,0,194,"We are in love","main","nJ31sMmytHU",37326062,207644,"2011-12-21","2018-11-15 11:11:00","n"
587,0,193,"Do you know me?","main","13liCVKl3Xg",5712265,0,"2013-12-02","2016-01-02 00:00:00","y"
588,,193,"Roly-Poly in Copacabana","main","3Xolk2cFzlo",47140725,171160,"2011-08-02","2018-11-14 11:53:17","n"
589,,193,"Roly Poly","main","afwK0Mv0IsY",19421428,95028,"2011-06-28","2018-11-15 17:59:26","n"
590,,7,"Cold Rain","main","ZT9zbZGB2gE",7854981,103714,"2015-01-25","2018-11-15 18:00:02","n"
591,0,7,"Crazy","main","1nCLBTmjJBY",112704440,964060,"2015-02-08","2018-11-15 09:34:02","n"
593,,9,"Drama","main","0meMvE_7i1s",5627641,34495,"2015-01-22","2018-11-15 18:02:01","n"
594,593,9,"Drama","dance","j0BgmTJzBgI",2757283,12922,"2015-01-23","2018-11-15 19:53:56","n"
597,,9,"Wild","main","fwN_Axs7pL4",11262830,70381,"2013-05-08","2018-11-15 19:54:02","n"
598,597,9,"Wild","alternate","T6aRKV9wDZU",1536738,9070,"2013-05-14","2018-11-15 19:56:01","n"
599,,9,"Glue","main","I191r0eLdc4",6238548,36896,"2013-12-03","2018-11-15 19:58:02","n"
600,,9,"Dolls","main","qW6D8rYppwY",6453821,46223,"2013-01-23","2018-11-15 20:00:02","n"
601,,9,"Gun","main","Ndy1J859n5I",4583185,28558,"2013-10-13","2018-11-15 20:01:13","n"
603,,9,"News","main","MC_SKIkZ9PE",3604410,20601,"2012-01-10","2018-11-15 20:02:02","n"
604,599,9,"Glue","alternate","yZs47U-dYWM",1296808,0,"2013-12-09","2018-11-15 20:03:28","n"
605,,16,"Confused","main","R1-BTf3_Mys",18639790,76029,"2013-10-09","2018-11-15 20:04:02","n"
606,0,248,"MOYA","main","u1vE2mxtCIg",14214701,89577,"2013-07-25","2018-11-15 20:05:27","n"
607,,16,"Elvis","main","e5KOIrBcwj8",7851676,59632,"2012-07-29","2018-11-15 20:06:01","n"
610,,26,"Mystery","main","wv7Yn31Efx0",14540969,94397,"2012-02-14","2018-11-15 20:08:02","n"
613,,142,"Love Again","main","hY8ZPvupO14",8273043,29775,"2010-06-21","2018-11-15 20:10:02","n"
614,0,77,"Oh! My God","main","04FdisNU3vw",7688007,50007,"2012-04-17","2018-11-15 20:11:05","n"
615,,9,"Ticket","main","_aOq_1T8XY0",3520689,25209,"2012-03-07","2018-11-15 20:14:02","n"
616,,33,"The Shadow","main","8fHERLFv-FU",8391966,75742,"2012-08-17","2018-11-15 10:25:46","n"
617,,33,"Only One","main","PQjovLrnvVo",40617799,281618,"2012-07-21","2018-11-15 07:53:39","n"
618,,33,"Energetic","main","qE05Bv1e_fo",10275183,52782,"2009-07-23","2018-11-15 10:12:02","n"
619,,33,"Disturbance","main","ac4e7PRl_Ec",14300421,105896,"2013-01-27","2018-11-14 23:52:02","n"
620,,33,"Copy&Paste","main","hhBwPj7NpBk",6235904,36542,"2010-09-27","2018-11-15 18:50:02","n"
621,617,33,"Only One","duplicate","ucJ95RzLHvA",3856337,43060,"2012-07-24","2018-11-15 18:51:50","n"
622,,33,"Hurricane Venus","main","vz7Gstx5ogk",8325328,53301,"2010-08-08","2018-11-15 10:26:01","n"
628,0,88,"Lonely","main","rz8zZs09Rfk",5154525,56060,"2013-11-25","2018-11-15 18:54:01","n"
629,0,88,"One way love","main","0CbE3SqbOdY",13860575,88721,"2013-11-26","2018-11-14 23:56:01","n"
630,0,88,"Let it Go","main","-fADwldePg0",15499542,206103,"2014-02-25","2018-11-15 07:44:01","n"
631,,13,"Don&#39;t Touch Me","main","2a5zTTYaNl8",26173580,162756,"2014-09-24","2018-11-15 07:14:01","n"
632,,13,"I will show you","main","MCEcWcIww5k",54957515,358604,"2012-10-15","2018-11-15 07:32:02","n"
633,,13,"Good bye my love","main","DRWyDl26Qt0",9521535,61765,"2014-08-12","2018-11-15 10:18:02","n"
635,,13,"Heaven","main","L9ro1KjkJMg",23533104,192111,"2012-02-08","2018-11-15 07:31:05","n"
637,0,80,"Stop Stop it","main","R_DX64EwH9M",61448561,657399,"2014-11-16","2018-11-15 08:56:02","n"
638,,80,"A","main","eISomx-VMow",94502548,866746,"2014-06-22","2018-11-15 08:17:46","n"
639,637,80,"Stop Stop it","alternate","PXv1o9sV1H8",4826450,81085,"2014-11-23","2018-11-15 20:18:01","n"
640,637,80,"Stop Stop it","dance","EkedncBy90k",17515275,193003,"2014-11-24","2018-11-15 20:19:24","n"
641,637,80,"Stop Stop it","dance","M1MCRD24yxs",9906239,152377,"2014-11-28","2018-11-15 20:20:01","n"
642,0,80,"Girls Girls Girls","main","2sAoKmg7qPI",73725234,789031,"2014-01-14","2018-11-15 08:29:31","n"
643,638,80,"A","dance","K2Y3tdNmHGs",10894969,128177,"2014-07-08","2018-11-15 20:21:26","n"
644,,80,"Magnetic","main","96TS8ocpKek",20153473,202440,"2014-12-02","2018-11-15 20:22:02","n"
645,,80,"I Like you","main","pB8o0QujQ4A",18227700,206252,"2014-03-07","2018-11-15 20:24:02","n"
646,645,80,"I Like you","dance","Df4rFxE4AMs",10207075,137799,"2014-03-12","2018-11-15 20:25:01","n"
650,3,98,"Good Day (Japanese)","alternate","oa-OyMfYaX0",6213327,32524,"2012-03-13","2018-11-15 18:56:01","n"
653,6,98,"You & I (Japanese)","alternate","eAmsTPSneJo",5870557,35583,"2012-07-10","2018-11-15 20:28:01","n"
654,0,79,"Holler","main","uXfxVm3V55I",25433358,253271,"2014-09-16","2018-11-15 20:31:24","n"
659,,153,"My Copycat","main","rqSF_9Zf0n4",11590022,100727,"2014-08-17","2018-11-15 20:38:01","n"
661,,153,"Abing Abing","main","BmjDyCF87dE",4788104,35887,"2014-05-19","2018-11-15 20:42:02","n"
662,,153,"Shangai Romance","main","jxxoq7uqnbU",10078320,61862,"2011-10-12","2018-11-15 20:43:04","n"
663,,84,"TRAP","main","IsXB5eRMRno",61818865,621444,"2013-06-07","2018-11-15 06:44:02","n"
666,,186,"Mask","main","jnROp2RyanM",8990152,45784,"2014-08-20","2018-11-15 20:46:02","n"
667,668,186,"Marionette","alternate","ObmOW5GZRP8",1184636,9573,"2014-02-14","2018-11-15 20:47:13","n"
668,0,186,"Marionette","main","NCQpzHPYRUc",15605701,112594,"2014-02-11","2018-11-15 20:48:02","n"
670,,186,"Rocket Girl","main","NUS5Vp3hT6o",1156613,6908,"2011-08-31","2018-11-15 20:52:01","n"
671,469,18,"LUV","dance","5XYxuVYmR6A",8714203,54193,"2014-12-24","2018-11-15 20:54:02","n"
672,0,18,"My My","main","YDI2G9jzN-U",15536781,66493,"2011-11-22","2018-11-15 20:56:02","n"
673,,18,"Secret Garden","main","HBxDL2lUX6A",3954214,31358,"2013-07-19","2018-11-15 20:57:01","n"
674,,18,"I Don&#39;t Know","main","_L0O1VJjh_A",10081391,41425,"2011-04-18","2018-11-15 20:58:02","n"
675,,151,"FACE","main","gyXy0m-4bvE",91138703,868848,"2012-03-14","2018-11-15 08:08:02","n"
676,,151,"Good Bye Bye","main","6G5TuESCdLw",12055527,162868,"2014-07-08","2018-11-15 21:00:02","n"
677,,151,"Sleep Talking","main","6UyMeMyJ2yg",11229453,129146,"2013-08-21","2018-11-15 21:01:13","n"
678,,151,"Hello","main","MwlKalNwGdk",19881700,220692,"2013-02-12","2018-11-15 21:02:01","n"
679,,151,"Action","main","JRG_ZA0oPcA",25589674,231216,"2012-07-10","2018-11-15 21:04:01","n"
680,,151,"Fine Girl","main","HzTnBbYogPM",3178539,48347,"2013-09-02","2018-11-15 21:05:31","n"
681,,151,"Not Over You","main","1zUE8BhMHBE",3184049,44684,"2012-08-12","2018-11-15 21:06:01","n"
682,678,151,"Hello","alternate","NYFEFurC9XQ",2028028,28402,"2013-03-04","2018-11-15 21:07:33","n"
684,,151,"Sandy","main","Rn1ILpMOGz4",2913019,39101,"2012-10-15","2018-11-15 21:08:02","n"
685,,96,"Last Romeo","main","L7kaScuQ0KM",16164824,210769,"2014-05-20","2018-11-15 21:10:01","n"
686,,96,"Back","main","YiiqHq_kNnU",23382904,313736,"2014-07-20","2018-11-15 21:12:02","n"
688,,96,"Destiny","main","BDbpE6qHDSA",19028025,200425,"2013-07-15","2018-11-15 21:14:02","n"
689,,96,"Request","main","HfI-wYRrp5s",5042429,80755,"2013-09-26","2018-11-15 21:16:02","n"
690,,96,"BTD","main","F8s8v9Mj8XM",11812779,100855,"2011-01-17","2018-11-15 21:17:47","n"
692,686,96,"Back","dance","pxsDPxRfV0E",4850314,76485,"2014-09-26","2018-11-15 21:18:02","n"
693,685,96,"Last Romeo","dance","Keux-aGfoM4",5416048,79027,"2014-09-03","2018-11-15 21:19:39","n"
694,686,96,"Back","duplicate","2nxNwzXIdtA",5741700,92615,"2014-08-08","2018-11-15 21:20:02","n"
695,,37,"Sixth Sense","main","tdH1GwyZJuY",6050416,43188,"2011-09-22","2018-11-15 21:21:06","n"
696,,37,"Sign","main","m3ydJMw5loU",2506686,13468,"2010-08-26","2018-11-15 21:22:02","n"
697,,37,"Cleansing Cream","main","PSKRffDyWog",2709301,20492,"2011-11-03","2018-11-15 21:24:02","n"
698,,37,"One Summer Night","main","vgBlBFL3CBo",1585613,11462,"2012-07-16","2018-11-15 21:26:01","n"
700,,69,"G.NA&#39;s Secret","main","GKRfv1jMHWQ",3570862,28085,"2014-05-11","2018-11-15 21:32:02","n"
701,,69,"2HOT","main","HjaFkaXsfq0",6230691,34609,"2012-05-22","2018-11-15 21:34:01","n"
702,,69,"I&#39;ll Get Lost, You go your way","main","2eL3lKPVq-0",8475960,57020,"2010-07-13","2018-11-15 10:59:09","n"
703,,69,"Oops!","main","jp1vK-KU4RE",6813316,57537,"2013-03-13","2018-11-15 11:05:06","n"
704,,69,"Mind-sync (feat Huh Gak)","main","SOWUTAPgnjA",959620,11588,"2013-04-12","2018-11-15 21:36:01","n"
705,,69,"I already miss you","main","j74JNiiGXg0",2560813,15610,"2011-03-08","2018-11-15 21:38:02","n"
708,,162,"Sunshine","main","h-3V0FwPzes",9945531,48048,"2013-06-03","2018-11-13 18:57:06","n"
709,,163,"Cha Cha","main","fKAi5cWHYDY",10101745,34988,"2014-01-19","2018-11-15 21:40:02","n"
710,,162,"&quot;A&quot;","main","QnAhnxmSNFw",9985151,45409,"2011-03-05","2018-11-15 21:41:34","n"
711,,162,"To Me","main","xqvdj0Fl_MY",6084985,29723,"2011-04-08","2018-11-15 21:42:01","n"
712,,162,"Tell Me Tell Me","main","Zy_sgB4EJB8",7784418,41448,"2013-02-12","2018-11-15 21:44:01","n"
713,0,162,"Black Swan","main","2k_3SNvv2jI",3155959,26318,"2015-02-22","2018-11-15 21:46:01","n"
716,712,162,"Tell Me Tell Me","dance","_s4AG9zv5Jg",2863336,11791,"2013-03-07","2018-11-15 21:50:02","n"
718,708,162,"Sunshine","alternate","eEZasvsq0FA",1158472,7089,"2013-06-18","2018-11-15 21:52:02","n"
722,591,7,"Crazy","alternate","Do_pJSGhWVg",19007854,247511,"2015-02-23","2018-11-13 18:32:07","n"
723,,128,"1.2.3.4.","main","1AI7UP1iRAU",20895471,149466,"2012-10-28","2018-11-15 07:50:02","n"
724,,128,"It&#39;s Over","main","UJKOFMUGq2E",11429749,120298,"2013-03-06","2018-11-15 10:06:02","n"
726,1877,128,"Rose","dance","-DlU0f9c-B8",823021,12449,"2013-04-08","2018-11-15 21:58:02","n"
729,724,128,"It&#39;s Over","alternate","Umz8F0xLIV4",965315,15469,"2013-03-11","2018-11-15 22:00:02","n"
731,0,66,"You&#39;re pitiful","main","ShGVCembq70",13513480,84295,"2015-03-03","2018-11-15 20:16:01","n"
732,,66,"One More","main","n9sEjiBew18",12207803,56559,"2014-07-01","2018-11-15 22:02:02","n"
733,,66,"I Don&#39;t Know","main","72se2qL33y4",6219463,32827,"2013-10-31","2018-11-15 22:04:02","n"
734,732,66,"One More","alternate","AknroaW4Dwo",536927,3678,"2014-07-06","2018-11-15 22:06:02","n"
735,,66,"We Don&#39;t Stop","main","gyu_ne_cmy8",1676589,18276,"2012-11-08","2018-11-15 22:08:01","n"
736,0,99,"Sea of Moonlight","main","HiIjdaSlFug",3250897,22708,"2012-07-25","2018-11-15 22:09:12","n"
737,591,7,"Crazy","dance","2qJPDmUhPIM",29144755,241351,"2015-03-15","2018-11-15 22:10:02","n"
738,0,141,"I am a woman too","main","3lcblxEZFM8",10661212,88694,"2015-03-15","2018-11-15 10:09:26","n"
739,738,141,"I am a woman too","alternate","oeW2XgcWt5o",1112579,22254,"2015-03-15","2018-11-15 22:11:30","n"
740,0,78,"Catch Me If You Can","main","b09U0KLv6I4",66950354,591165,"2015-04-09","2018-11-15 09:13:40","n"
744,,18,"promisse U","main","nzljAKtsOuw",4016379,37613,"2015-04-18","2018-11-15 17:56:01","n"
745,,60,"Ah Yeah","main","egqDPipqIAg",66076034,375724,"2015-04-12","2018-11-15 09:23:13","n"
747,0,61,"Call me Baby","main","yWfsla_Uh80",206279499,2076699,"2015-03-30","2018-11-15 04:57:50","n"
750,0,51,"Joker","main","a5seeyaBMsc",12598286,77722,"2015-04-14","2018-11-15 22:20:01","n"
751,750,51,"Joker","alternate","G-9DnxniOek",384532,5267,"2015-04-25","2018-11-15 22:22:02","n"
753,,51,"Big Baby Baby ","main","vGKeA3xUzxU",10079208,54232,"2014-01-07","2018-11-15 22:23:11","n"
755,0,51,"Be Ambitious","main","7jtMbtq8wT0",4555690,21848,"2013-06-19","2018-11-15 22:25:44","n"
756,750,51,"Joker","alternate","dbqobLMwmU4",1603486,8931,"2015-04-23","2018-11-15 22:26:01","n"
757,,51,"Mr. BangBang","main","0tVe-60aQ5Q",3633326,21998,"2012-06-05","2018-11-15 22:28:01","n"
760,747,61,"Call me Baby","duplicate","n-qm0xh0VK4",21641741,388054,"2015-03-30","2018-11-15 22:32:01","n"
761,740,78,"Catch Me If You Can (japanese)","alternate","sSCmafwLKE4",17452646,127976,"2015-04-09","2018-11-15 22:34:01","n"
762,,142,"Only You","main","zO9RzrhYR-I",78428693,486336,"2015-03-29","2018-11-15 09:55:41","n"
763,762,142,"Only You","dance","lydyrae75xI",12496399,90354,"2015-04-05","2018-11-15 22:35:46","n"
769,762,142,"Only You","dance","21-hI5XkSZ0",5637848,43154,"2015-04-11","2018-11-15 22:42:02","n"
770,,165,"Ice Cream Cake","main","glXgSSOKlls",98369883,799909,"2015-03-15","2018-11-15 09:41:05","n"
771,0,165,"Happiness","main","JFgv8bKfxEs",76835588,617283,"2014-08-03","2018-11-15 09:58:01","n"
772,0,165,"Automatic","main","px2Q47O0_eE",22121955,216534,"2015-03-14","2018-11-15 22:44:02","n"
773,,165,"Be Natural","main","QpAn9ryoB4Y",23349964,288697,"2014-10-09","2018-11-15 22:46:02","n"
775,0,168,"I&#39;m in love","main","YpatVVhT-Io",13605017,73041,"2014-08-10","2018-11-15 22:48:01","n"
776,0,168,"Starlight Moonlight","main","iTVfJ1j7o-A",12710329,61204,"2011-06-01","2018-11-15 22:50:02","n"
777,0,168,"Shy Boy","main","QN6KVm5cRWw",5562874,39617,"2011-03-03","2018-11-15 22:52:03","n"
778,0,168,"Love is MOVE","main","yGO84ZoYXts",10018488,49048,"2011-10-17","2018-11-15 22:54:00","n"
779,1627,168,"Talk That","duplicate","7QFnTQUjcHM",1294644,10004,"2014-07-03","2018-11-15 22:54:02","n"
780,0,77,"Hello Bubble","main","9lSJMKi184c",12390163,79380,"2015-05-11","2018-11-15 22:55:08","n"
781,,155,"Celepretty","main","1ELGunbuvqc",9795143,30106,"2015-04-22","2018-11-14 16:14:01","n"
782,,155,"Beautiful","main","uFogEwzH4a0",10320730,55826,"2014-08-06","2018-11-15 10:11:01","n"
783,,155,"Super Body","main","ofO4e7ASm_I",1112756,6965,"2015-05-14","2018-11-15 22:56:02","n"
785,0,28,"Loser","main","1CTced9CMMk",167119670,1269575,"2015-04-30","2018-11-15 08:26:02","n"
787,0,28,"Bae Bae","main","TKD03uPVD-Q",109608267,813329,"2015-04-30","2018-11-15 08:49:02","n"
789,785,28,"Loser (solo: Daesung)","alternate","KHsupDWJBrE",1082229,47733,"2015-05-19","2018-11-15 23:01:34","n"
790,,112,"Who&#39;s your mama?","main","kUGQ7Tz4os0",49121832,314105,"2015-04-11","2018-11-15 06:03:08","n"
791,,112,"You&#39;re the one","main","Ezqn0DV3dqk",3046190,26298,"2012-04-28","2018-11-14 22:20:01","n"
792,,112,"Had enough parties","main","h-GhkCWuihA",1360961,17041,"2013-09-08","2018-11-14 22:22:01","n"
793,791,112,"You&#39;re the one","alternate","vxX5LsmjcfE",1706830,15131,"2012-05-03","2018-11-14 22:22:07","n"
794,,112,"No Love No More","main","O2y6i11LO1c",2590798,13179,"2009-11-30","2018-11-14 22:24:02","n"
795,,40,"I need U","main","NMdTd9e-LEI",158447985,1933822,"2015-04-29","2018-11-15 05:21:05","n"
